"chromosome"	"transcript_start"	"transcript_end"	"name"
1	4872119	4873806	LOC_Os01g09540
1	4879207	4885949	LOC_Os01g09550
1	4891516	4896876	LOC_Os01g09560
1	4905501	4909514	LOC_Os01g09570
1	4909890	4914370	LOC_Os01g09580
1	4917884	4919224	LOC_Os01g09590
1	4949047	4951126	LOC_Os01g09620
1	4971171	4973555	LOC_Os01g09640
1	4976091	4976585	LOC_Os01g09650
1	4979098	4980028	LOC_Os01g09660
1	4980670	4981944	LOC_Os01g09665
1	4982142	4985143	LOC_Os01g09670
1	4987704	4988201	LOC_Os01g09680
1	4991513	4993868	LOC_Os01g09690
1	5002118	5005727	LOC_Os01g09700
1	5010048	5012395	LOC_Os01g09710
1	5014609	5015256	LOC_Os01g09720
1	5016279	5018652	LOC_Os01g09730
1	5017893	5020150	LOC_Os01g09740
1	5021088	5025720	LOC_Os01g09750
1	5028289	5037189	LOC_Os01g09760
1	5037238	5040698	LOC_Os01g09770
1	5052993	5055753	LOC_Os01g09790
1	5060416	5065236	LOC_Os01g09800
1	5073416	5074930	LOC_Os01g09810
1	5085833	5086559	LOC_Os01g09830
1	5099501	5105923	LOC_Os01g09850
1	5128149	5128667	LOC_Os01g09870
1	5131471	5132918	LOC_Os01g09880
1	5138463	5140925	LOC_Os01g09890
1	5148694	5150648	LOC_Os01g09900
1	5163291	5168424	LOC_Os01g09930
1	5171227	5171814	LOC_Os01g09940
1	5173555	5174272	LOC_Os01g09950
1	5190927	5191415	LOC_Os01g09970
1	5201862	5204046	LOC_Os01g09990
1	5210468	5213292	LOC_Os01g10000
1	5213932	5216703	LOC_Os01g10010
1	5218542	5220398	LOC_Os01g10020
1	5227044	5229966	LOC_Os01g10030
1	5236623	5244520	LOC_Os01g10040
1	5251888	5253124	LOC_Os01g10060
1	5256634	5257326	LOC_Os01g10070
1	5258256	5261017	LOC_Os01g10080
1	5261189	5262898	LOC_Os01g10090
1	5263422	5266102	LOC_Os01g10100
1	5270103	5275678	LOC_Os01g10110
1	5288135	5293325	LOC_Os01g10130
1	5307412	5318623	LOC_Os01g10140
1	5328818	5335518	LOC_Os01g10150
1	5336704	5337330	LOC_Os01g10160
1	5339444	5339729	LOC_Os01g10170
1	5352369	5353612	LOC_Os01g10180
1	5361440	5362677	LOC_Os01g10195
1	5369402	5369891	LOC_Os01g10200
1	5373582	5374794	LOC_Os01g10210
1	5384196	5385088	LOC_Os01g10230
1	5386995	5388128	LOC_Os01g10240
1	5389733	5394414	LOC_Os01g10250
1	5401401	5402015	LOC_Os01g10260
1	5403302	5404567	LOC_Os01g10270
1	5406007	5412769	LOC_Os01g10280
1	5413599	5416935	LOC_Os01g10290
1	5417184	5418745	LOC_Os01g10300
1	5424059	5424571	LOC_Os01g10310
1	5426518	5430614	LOC_Os01g10320
1	5435443	5442651	LOC_Os01g10340
1	5442857	5446266	LOC_Os01g10350
1	5454554	5455691	LOC_Os01g10370
1	5478476	5479836	LOC_Os01g10400
1	5490623	5491360	LOC_Os01g10420
1	5493186	5499451	LOC_Os01g10430
1	5507002	5509548	LOC_Os01g10440
1	5510516	5514480	LOC_Os01g10450
1	5530497	5533609	LOC_Os01g10460
1	5540629	5541520	LOC_Os01g10470
1	5543648	5544544	LOC_Os01g10480
1	5549619	5551003	LOC_Os01g10490
1	5559548	5568844	LOC_Os01g10504
1	5578753	5585267	LOC_Os01g10520
1	5591697	5599234	LOC_Os01g10530
1	5600028	5600869	LOC_Os01g10550
1	5639769	5641495	LOC_Os01g10580
1	5652593	5655352	LOC_Os01g10590
1	5663323	5668903	LOC_Os01g10600
1	5668988	5671470	LOC_Os01g10610
1	5675585	5679551	LOC_Os01g10630
1	5685594	5686401	LOC_Os01g10640
1	5689889	5690347	LOC_Os01g10650
1	5693664	5693990	LOC_Os01g10660
1	5695273	5695584	LOC_Os01g10670
1	5699651	5707758	LOC_Os01g10680
1	5718883	5724184	LOC_Os01g10690
1	5727326	5729756	LOC_Os01g10700
1	5731783	5734320	LOC_Os01g10710
1	5748869	5749270	LOC_Os01g10740
1	5750067	5750435	LOC_Os01g10750
1	5750703	5751035	LOC_Os01g10760
1	5757491	5758607	LOC_Os01g10770
1	5759818	5760234	LOC_Os01g10780
1	5760481	5764641	LOC_Os01g10790
1	5764652	5767959	LOC_Os01g10800
1	5768209	5769462	LOC_Os01g10810
1	5770150	5772034	LOC_Os01g10820
1	5773300	5774192	LOC_Os01g10830
1	5774281	5778466	LOC_Os01g10840
1	5789309	5791121	LOC_Os01g10850
1	5794747	5797674	LOC_Os01g10860
1	5799607	5801142	LOC_Os01g10870
1	5808045	5808340	LOC_Os01g10880
1	5809557	5811617	LOC_Os01g10890
1	5814778	5819207	LOC_Os01g10900
1	5823869	5828251	LOC_Os01g10920
1	5828553	5830832	LOC_Os01g10930
1	5833613	5834107	LOC_Os01g10940
1	5837475	5839898	LOC_Os01g10950
1	5841736	5843574	LOC_Os01g10960
1	5844702	5848945	LOC_Os01g10970
1	5856467	5857920	LOC_Os01g10980
1	5861816	5863794	LOC_Os01g10990
1	5875786	5877849	LOC_Os01g11010
1	5884006	5884572	LOC_Os01g11020
1	5890605	5898224	LOC_Os01g11040
1	5899555	5909595	LOC_Os01g11054
1	5911503	5916819	LOC_Os01g11070
1	5921759	5934186	LOC_Os01g11110
1	5934573	5939527	LOC_Os01g11120
1	5945633	5954387	LOC_Os01g11130
1	5968819	5972489	LOC_Os01g11150
1	5983581	5985875	LOC_Os01g11160
1	5990953	5991834	LOC_Os01g11170
1	5994786	5995455	LOC_Os01g11190
1	6000333	6002858	LOC_Os01g11200
1	6003524	6004869	LOC_Os01g11210
1	6004879	6007163	LOC_Os01g11220
1	6007818	6009027	LOC_Os01g11230
1	6010736	6011894	LOC_Os01g11240
1	6017742	6022156	LOC_Os01g11250
1	6025074	6029649	LOC_Os01g11260
1	6031025	6032833	LOC_Os01g11270
1	6037423	6039070	LOC_Os01g11280
1	6057440	6059109	LOC_Os01g11300
1	6076688	6078711	LOC_Os01g11340
1	6094692	6096528	LOC_Os01g11350
1	6108958	6111317	LOC_Os01g11360
1	6129330	6129737	LOC_Os01g11390
1	6132290	6132533	LOC_Os01g11400
1	6134202	6139189	LOC_Os01g11414
1	6139582	6142129	LOC_Os01g11430
1	6171722	6173186	LOC_Os01g11460
1	6182163	6182516	LOC_Os01g11470
1	6183125	6183625	LOC_Os01g11480
1	6185622	6186317	LOC_Os01g11490
1	6188518	6189219	LOC_Os01g11500
1	6191931	6193745	LOC_Os01g11510
1	6199158	6200399	LOC_Os01g11520
1	6221636	6224329	LOC_Os01g11550
1	6242495	6244969	LOC_Os01g11570
1	6247411	6253398	LOC_Os01g11580
1	6253721	6257198	LOC_Os01g11590
1	6257915	6258264	LOC_Os01g11600
1	6267440	6270903	LOC_Os01g11620
1	6277478	6277714	LOC_Os01g11640
1	6278493	6283652	LOC_Os01g11650
1	6288365	6292303	LOC_Os01g11660
1	6295991	6297676	LOC_Os01g11670
1	6303562	6303822	LOC_Os01g11690
1	6304802	6306608	LOC_Os01g11700
1	6311934	6313649	LOC_Os01g11704
1	6319130	6322474	LOC_Os01g11710
1	6340836	6344345	LOC_Os01g11730
1	6352582	6358359	LOC_Os01g11740
1	6361526	6363457	LOC_Os01g11750
1	6365028	6367159	LOC_Os01g11760
1	6368038	6368517	LOC_Os01g11770
1	6369419	6370066	LOC_Os01g11780
1	6377261	6382037	LOC_Os01g11790
1	6387691	6391467	LOC_Os01g11810
1	6394268	6395667	LOC_Os01g11820
1	6396150	6397294	LOC_Os01g11830
1	6400890	6402066	LOC_Os01g11840
1	6402993	6410872	LOC_Os01g11850
1	6412786	6419895	LOC_Os01g11860
1	6425100	6428266	LOC_Os01g11870
1	6432336	6436086	LOC_Os01g11880
1	6444319	6456076	LOC_Os01g11900
1	6462706	6465037	LOC_Os01g11910
1	6494516	6499769	LOC_Os01g11940
1	6500706	6507149	LOC_Os01g11946
1	6507356	6514891	LOC_Os01g11952
1	6518127	6521046	LOC_Os01g11960
1	6523637	6524620	LOC_Os01g11970
1	6525486	6528272	LOC_Os01g11980
1	6528797	6531845	LOC_Os01g11990
1	6534609	6535837	LOC_Os01g12000
1	6537654	6537896	LOC_Os01g12010
1	6541005	6543076	LOC_Os01g12020
1	6541971	6544461	LOC_Os01g12030
1	6558931	6559377	LOC_Os01g12060
1	6564673	6568151	LOC_Os01g12070
1	6572023	6577171	LOC_Os01g12080
1	6583822	6586889	LOC_Os01g12090
1	6587146	6587940	LOC_Os01g12100
1	6590899	6592136	LOC_Os01g12110
1	6606521	6607239	LOC_Os01g12120
1	6612343	6613905	LOC_Os01g12130
1	6615403	6615768	LOC_Os01g12140
1	6616732	6618823	LOC_Os01g12150
1	6624963	6630463	LOC_Os01g12160
1	6642665	6645196	LOC_Os01g12180
1	6649789	6650522	LOC_Os01g12190
1	6653077	6655383	LOC_Os01g12200
1	6659149	6662582	LOC_Os01g12210
1	6663533	6665460	LOC_Os01g12220
1	6667854	6670442	LOC_Os01g12230
1	6689709	6693866	LOC_Os01g12240
1	6694004	6696795	LOC_Os01g12250
1	6699462	6703371	LOC_Os01g12260
1	6704403	6704666	LOC_Os01g12270
1	6706087	6710801	LOC_Os01g12280
1	6711815	6714142	LOC_Os01g12290
1	6718349	6719948	LOC_Os01g12304
1	6722205	6722600	LOC_Os01g12310
1	6724939	6728626	LOC_Os01g12320
1	6732152	6735486	LOC_Os01g12330
1	6764450	6765888	LOC_Os01g12381
1	6766497	6770164	LOC_Os01g12390
1	6774200	6777805	LOC_Os01g12400
1	6781919	6784207	LOC_Os01g12410
1	6787075	6789731	LOC_Os01g12420
1	6790657	6793346	LOC_Os01g12430
1	6813714	6815546	LOC_Os01g12440
1	6830104	6832770	LOC_Os01g12460
1	6833050	6835300	LOC_Os01g12464
1	6837120	6841269	LOC_Os01g12470
1	6841526	6843538	LOC_Os01g12480
1	6857032	6860962	LOC_Os01g12490
1	6863321	6863747	LOC_Os01g12500
1	6875888	6876100	LOC_Os01g12510
1	6879905	6881968	LOC_Os01g12520
1	6889351	6896414	LOC_Os01g12530
1	6897557	6904259	LOC_Os01g12540
1	6904506	6909594	LOC_Os01g12550
1	6909691	6912131	LOC_Os01g12560
1	6912704	6915127	LOC_Os01g12570
1	6922082	6923336	LOC_Os01g12580
1	6940383	6940772	LOC_Os01g12610
1	6957017	6958745	LOC_Os01g12640
1	6967620	6970164	LOC_Os01g12650
1	6970861	6976710	LOC_Os01g12660
1	6979613	6985778	LOC_Os01g12670
1	6987901	6994006	LOC_Os01g12680
1	7009033	7010505	LOC_Os01g12690
1	7015131	7018379	LOC_Os01g12700
1	7024297	7030610	LOC_Os01g12710
1	7038103	7042925	LOC_Os01g12720
1	7043932	7047559	LOC_Os01g12730
1	7048273	7050877	LOC_Os01g12740
1	7053100	7056375	LOC_Os01g12750
1	7061344	7065249	LOC_Os01g12760
1	7071481	7073789	LOC_Os01g12770
1	7076271	7076777	LOC_Os01g12780
1	7079900	7085596	LOC_Os01g12790
1	7085842	7089194	LOC_Os01g12800
1	7095374	7097654	LOC_Os01g12820
1	7100013	7103266	LOC_Os01g12830
1	7104273	7109141	LOC_Os01g12840
1	7111153	7111440	LOC_Os01g12850
1	7115771	7124102	LOC_Os01g12860
1	7125360	7128912	LOC_Os01g12870
1	7129149	7137330	LOC_Os01g12880
1	7157780	7164385	LOC_Os01g12890
1	7164594	7167419	LOC_Os01g12900
1	7173618	7175813	LOC_Os01g12910
1	7176107	7177066	LOC_Os01g12920
1	7177355	7183963	LOC_Os01g12930
1	7185483	7188038	LOC_Os01g12940
1	7197022	7214143	LOC_Os01g12950
1	7215369	7215995	LOC_Os01g12990
1	7216513	7225223	LOC_Os01g13000
1	7236012	7236450	LOC_Os01g13010
1	7239721	7240957	LOC_Os01g13020
1	7244980	7246003	LOC_Os01g13024
1	7249761	7254629	LOC_Os01g13030
1	7259786	7260671	LOC_Os01g13040
1	7263022	7263843	LOC_Os01g13050
1	7265228	7273237	LOC_Os01g13060
1	7276019	7277972	LOC_Os01g13070
1	7278720	7280250	LOC_Os01g13080
1	7281734	7285992	LOC_Os01g13090
1	7287907	7294276	LOC_Os01g13100
1	7297672	7298971	LOC_Os01g13120
1	7302368	7303788	LOC_Os01g13130
1	7307881	7309906	LOC_Os01g13140
1	7325145	7332536	LOC_Os01g13150
1	7333691	7339244	LOC_Os01g13160
1	7340717	7345465	LOC_Os01g13170
1	7345590	7346978	LOC_Os01g13180
1	7348563	7352146	LOC_Os01g13190
1	7352175	7357620	LOC_Os01g13200
1	7363643	7366111	LOC_Os01g13210
1	7369672	7374369	LOC_Os01g13229
1	7385895	7388164	LOC_Os01g13250
1	7389342	7393708	LOC_Os01g13260
1	7400509	7404312	LOC_Os01g13270
1	7404888	7409640	LOC_Os01g13280
1	7414865	7415354	LOC_Os01g13285
1	7417303	7422624	LOC_Os01g13300
1	7424284	7427642	LOC_Os01g13310
1	7429384	7431486	LOC_Os01g13320
1	7431934	7433002	LOC_Os01g13330
1	7437894	7439704	LOC_Os01g13340
1	7437788	7443252	LOC_Os01g13350
1	7443685	7447196	LOC_Os01g13360
1	7450837	7453683	LOC_Os01g13370
1	7455656	7456090	LOC_Os01g13380
1	7457835	7459959	LOC_Os01g13390
1	7460348	7465534	LOC_Os01g13404
1	7470710	7472743	LOC_Os01g13420
1	7477641	7482824	LOC_Os01g13430
1	7484910	7485733	LOC_Os01g13440
1	7489233	7489949	LOC_Os01g13450
1	7495057	7498391	LOC_Os01g13460
1	7506213	7511768	LOC_Os01g13470
1	7517210	7518741	LOC_Os01g13480
1	7519617	7524433	LOC_Os01g13490
1	7528649	7530136	LOC_Os01g13500
1	7543671	7544510	LOC_Os01g13510
1	7546885	7551996	LOC_Os01g13520
1	7557172	7560626	LOC_Os01g13530
1	7571236	7576817	LOC_Os01g13540
1	7578091	7582923	LOC_Os01g13550
1	7588191	7589633	LOC_Os01g13560
1	7590399	7592760	LOC_Os01g13570
1	7602829	7603348	LOC_Os01g13590
1	7605362	7606545	LOC_Os01g13600
1	7619080	7624561	LOC_Os01g13610
1	7652869	7656854	LOC_Os01g13660
1	7657718	7658062	LOC_Os01g13670
1	7661046	7661285	LOC_Os01g13680
1	7665101	7668163	LOC_Os01g13690
1	7670066	7672762	LOC_Os01g13700
1	7677147	7678869	LOC_Os01g13720
1	7679030	7685923	LOC_Os01g13730
1	7686884	7693987	LOC_Os01g13740
1	7712339	7721253	LOC_Os01g13760
1	7718189	7722451	LOC_Os01g13770
1	7724283	7725533	LOC_Os01g13780
1	7739074	7742914	LOC_Os01g13800
1	7744243	7747746	LOC_Os01g13810
1	7755841	7760520	LOC_Os01g13830
1	7764433	7766034	LOC_Os01g13840
1	7767025	7767753	LOC_Os01g13850
1	7771960	7774282	LOC_Os01g13860
1	7776045	7777328	LOC_Os01g13870
1	7780251	7781054	LOC_Os01g13880
1	7792032	7794446	LOC_Os01g13910
1	7796268	7796690	LOC_Os01g13920
1	7804166	7805842	LOC_Os01g13930
1	7806630	7810972	LOC_Os01g13940
1	7817704	7818394	LOC_Os01g13950
1	7844348	7844658	LOC_Os01g14000
1	7847742	7850177	LOC_Os01g14010
1	7852645	7855833	LOC_Os01g14020
1	7856373	7857612	LOC_Os01g14030
1	7857826	7860061	LOC_Os01g14040
1	7862001	7867812	LOC_Os01g14050
1	7870790	7872213	LOC_Os01g14060
1	7876233	7878802	LOC_Os01g14070
1	7879931	7882632	LOC_Os01g14080
1	7891541	7894725	LOC_Os01g14090
1	7894959	7900874	LOC_Os01g14100
1	7903813	7904466	LOC_Os01g14110
1	7924395	7924787	LOC_Os01g14120
1	7926594	7927559	LOC_Os01g14130
1	7928083	7929764	LOC_Os01g14140
1	7940376	7943760	LOC_Os01g14170
1	7945214	7946972	LOC_Os01g14180
1	7969862	7970755	LOC_Os01g14210
1	7971864	7974941	LOC_Os01g14220
1	7980642	7981577	LOC_Os01g14230
1	7984719	7984946	LOC_Os01g14240
1	7988936	7990102	LOC_Os01g14250
1	7997491	8003010	LOC_Os01g14270
1	8004080	8005216	LOC_Os01g14280
1	8016552	8019035	LOC_Os01g14310
1	8023787	8024935	LOC_Os01g14320
1	8030884	8031842	LOC_Os01g14330
1	8032638	8039690	LOC_Os01g14340
1	8040956	8041210	LOC_Os01g14360
1	8047368	8055694	LOC_Os01g14370
1	8057723	8057935	LOC_Os01g14380
1	8058784	8059983	LOC_Os01g14390
1	8060358	8060852	LOC_Os01g14400
1	8061858	8062908	LOC_Os01g14410
1	8064796	8069095	LOC_Os01g14420
1	8071122	8071833	LOC_Os01g14430
1	8084372	8087044	LOC_Os01g14440
1	8125667	8128193	LOC_Os01g14510
1	8130247	8131090	LOC_Os01g14514
1	8132697	8135454	LOC_Os01g14520
1	8146428	8148059	LOC_Os01g14530
1	8152630	8153685	LOC_Os01g14540
1	8159849	8161554	LOC_Os01g14550
1	8170309	8176392	LOC_Os01g14580
1	8175375	8177889	LOC_Os01g14590
1	8178899	8183108	LOC_Os01g14610
1	8190268	8190654	LOC_Os01g14620
1	8191077	8192462	LOC_Os01g14630
1	8193541	8194179	LOC_Os01g14640
1	8196003	8197164	LOC_Os01g14650
1	8201896	8202798	LOC_Os01g14660
1	8203765	8206969	LOC_Os01g14670
1	8212421	8215161	LOC_Os01g14690
1	8229362	8229903	LOC_Os01g14700
1	8234625	8235833	LOC_Os01g14720
1	8242626	8242898	LOC_Os01g14750
1	8247630	8248504	LOC_Os01g14760
1	8267911	8269269	LOC_Os01g14780
1	8269588	8272646	LOC_Os01g14790
1	8273486	8273941	LOC_Os01g14800
1	8275474	8283966	LOC_Os01g14810
1	8284418	8289120	LOC_Os01g14820
1	8291337	8296221	LOC_Os01g14830
1	8297586	8302407	LOC_Os01g14840
1	8305547	8306555	LOC_Os01g14850
1	8329704	8334052	LOC_Os01g14860
1	8334519	8338574	LOC_Os01g14870
1	8339182	8339424	LOC_Os01g14880
1	8343761	8346041	LOC_Os01g14890
1	8347893	8351006	LOC_Os01g14900
1	8354456	8355040	LOC_Os01g14910
1	8359014	8362270	LOC_Os01g14920
1	8364052	8365711	LOC_Os01g14926
1	8367184	8375401	LOC_Os01g14932
1	8380053	8380586	LOC_Os01g14940
1	8382094	8387260	LOC_Os01g14950
1	8387587	8388859	LOC_Os01g14960
1	8394453	8395803	LOC_Os01g14970
1	8396498	8398622	LOC_Os01g14980
1	8401311	8402406	LOC_Os01g14990
1	8404247	8408377	LOC_Os01g15000
1	8413832	8419026	LOC_Os01g15010
1	8420923	8430280	LOC_Os01g15020
1	8444463	8447054	LOC_Os01g15029
1	8447460	8451535	LOC_Os01g15039
1	8455342	8456022	LOC_Os01g15060
1	8457959	8458710	LOC_Os01g15080
1	8471374	8471938	LOC_Os01g15100
1	8475499	8479870	LOC_Os01g15110
1	8486472	8489700	LOC_Os01g15120
1	8490582	8492348	LOC_Os01g15130
1	8496480	8496851	LOC_Os01g15150
1	8505035	8505685	LOC_Os01g15170
1	8520987	8521554	LOC_Os01g15200
1	8522796	8524190	LOC_Os01g15210
1	8525171	8526154	LOC_Os01g15220
1	8527554	8528354	LOC_Os01g15229
1	8532212	8532919	LOC_Os01g15240
1	8535675	8537042	LOC_Os01g15250
1	8540621	8544588	LOC_Os01g15260
1	8545997	8546894	LOC_Os01g15270
1	8555286	8557176	LOC_Os01g15290
1	8570841	8574555	LOC_Os01g15310
1	8577199	8577934	LOC_Os01g15320
1	8584817	8585369	LOC_Os01g15330
1	8586049	8586941	LOC_Os01g15340
1	8593788	8599448	LOC_Os01g15350
1	8627820	8629150	LOC_Os01g15390
1	8630317	8633592	LOC_Os01g15399
1	8636482	8637032	LOC_Os01g15410
1	8657064	8658466	LOC_Os01g15448
1	8659375	8664836	LOC_Os01g15460
1	8682929	8687581	LOC_Os01g15470
1	8691739	8699628	LOC_Os01g15480
1	8701159	8708630	LOC_Os01g15490
1	8715455	8716848	LOC_Os01g15510
1	8717853	8720898	LOC_Os01g15520
1	8732427	8734486	LOC_Os01g15530
1	8735984	8740559	LOC_Os01g15540
1	8745873	8746724	LOC_Os01g15550
1	8751071	8755448	LOC_Os01g15580
1	8757514	8757981	LOC_Os01g15590
1	8759370	8763491	LOC_Os01g15600
1	8770874	8773267	LOC_Os01g15610
1	8786512	8792386	LOC_Os01g15630
1	8792646	8797363	LOC_Os01g15640
1	8809361	8813097	LOC_Os01g15660
1	8821136	8822609	LOC_Os01g15680
1	8835574	8837002	LOC_Os01g15709
1	8840946	8846452	LOC_Os01g15720
1	8853816	8856953	LOC_Os01g15740
1	8883238	8885407	LOC_Os01g15770
1	8885505	8892462	LOC_Os01g15780
1	8892579	8900134	LOC_Os01g15790
1	8900946	8901945	LOC_Os01g15800
1	8903333	8905428	LOC_Os01g15810
1	8917547	8919971	LOC_Os01g15830
1	8921590	8925372	LOC_Os01g15840
1	8925072	8929646	LOC_Os01g15850
1	8931593	8936683	LOC_Os01g15860
1	8949249	8952712	LOC_Os01g15900
1	8958411	8967207	LOC_Os01g15910
1	8968727	8968933	LOC_Os01g15920
1	8979005	8979280	LOC_Os01g15950
1	8986253	8987398	LOC_Os01g15970
1	8988867	8992581	LOC_Os01g15979
1	8994977	8997083	LOC_Os01g15990
1	9004101	9008221	LOC_Os01g16000
1	9013002	9016711	LOC_Os01g16010
1	9018144	9019762	LOC_Os01g16020
1	9019841	9024052	LOC_Os01g16030
1	9024897	9028876	LOC_Os01g16040
1	9041580	9046087	LOC_Os01g16060
1	9053511	9053928	LOC_Os01g16070
1	9057835	9061059	LOC_Os01g16080
1	9063968	9066787	LOC_Os01g16090
1	9067360	9071396	LOC_Os01g16100
1	9074613	9083795	LOC_Os01g16110
1	9088088	9089111	LOC_Os01g16120
1	9114002	9114253	LOC_Os01g16140
1	9114577	9117425	LOC_Os01g16146
1	9117901	9121417	LOC_Os01g16152
1	9133519	9140430	LOC_Os01g16170
1	9159606	9165693	LOC_Os01g16180
1	9166353	9169971	LOC_Os01g16190
1	9171628	9172899	LOC_Os01g16200
1	9173107	9175991	LOC_Os01g16210
1	9179212	9181984	LOC_Os01g16220
1	9192249	9193439	LOC_Os01g16230
1	9195527	9198962	LOC_Os01g16240
1	9201354	9204450	LOC_Os01g16250
1	9203963	9211788	LOC_Os01g16260
1	9221082	9221504	LOC_Os01g16280
1	9225213	9237059	LOC_Os01g16290
1	9243541	9243825	LOC_Os01g16300
1	9245577	9253454	LOC_Os01g16310
1	9254034	9256622	LOC_Os01g16320
1	9259137	9264342	LOC_Os01g16330
1	9264978	9268482	LOC_Os01g16340
1	9268652	9272919	LOC_Os01g16350
1	9273876	9279032	LOC_Os01g16354
1	9288840	9289082	LOC_Os01g16360
1	9293171	9299788	LOC_Os01g16370
1	9302138	9304117	LOC_Os01g16380
1	9306108	9309845	LOC_Os01g16390
1	9314159	9318060	LOC_Os01g16400
1	9318848	9323339	LOC_Os01g16414
1	9325545	9329334	LOC_Os01g16430
1	9334749	9335266	LOC_Os01g16440
1	9339815	9342304	LOC_Os01g16450
1	9344881	9347403	LOC_Os01g16460
1	9349280	9351336	LOC_Os01g16470
1	9370599	9373674	LOC_Os01g16510
1	9373716	9378204	LOC_Os01g16520
1	9378864	9383183	LOC_Os01g16530
1	9386194	9390635	LOC_Os01g16540
1	9394361	9396460	LOC_Os01g16550
1	9402693	9403722	LOC_Os01g16560
1	9419329	9419981	LOC_Os01g16590
1	9424556	9429196	LOC_Os01g16600
1	9429955	9430747	LOC_Os01g16610
1	9431735	9435957	LOC_Os01g16620
1	9438456	9439387	LOC_Os01g16630
1	9441829	9444010	LOC_Os01g16640
1	9445679	9446566	LOC_Os01g16650
1	9454976	9456923	LOC_Os01g16670
1	9488825	9493964	LOC_Os01g16714
1	9494809	9503181	LOC_Os01g16730
1	9512985	9515102	LOC_Os01g16750
1	9526187	9526984	LOC_Os01g16770
1	9545520	9546039	LOC_Os01g16800
1	9567526	9569263	LOC_Os01g16810
1	9603147	9604187	LOC_Os01g16840
1	9626942	9630059	LOC_Os01g16860
1	9631296	9638901	LOC_Os01g16870
1	9657980	9661279	LOC_Os01g16890
1	9665409	9670237	LOC_Os01g16900
1	9670773	9675747	LOC_Os01g16910
1	9679828	9680896	LOC_Os01g16920
1	9682566	9684170	LOC_Os01g16930
1	9684830	9689518	LOC_Os01g16940
1	9690235	9692180	LOC_Os01g16950
1	9694027	9699817	LOC_Os01g16960
1	9702734	9709696	LOC_Os01g16970
1	9711615	9712419	LOC_Os01g16980
1	9727698	9728244	LOC_Os01g16990
1	9733832	9738226	LOC_Os01g17000
1	9738442	9744728	LOC_Os01g17010
1	9750080	9753770	LOC_Os01g17020
1	9754542	9755797	LOC_Os01g17030
1	9764973	9766481	LOC_Os01g17040
1	9770015	9771037	LOC_Os01g17050
1	9793959	9796829	LOC_Os01g17060
1	9809343	9810633	LOC_Os01g17065
1	9816783	9822750	LOC_Os01g17070
1	9831459	9831794	LOC_Os01g17100
1	9859350	9860764	LOC_Os01g17150
1	9866424	9870864	LOC_Os01g17160
1	9874326	9876951	LOC_Os01g17170
1	9878631	9885134	LOC_Os01g17180
1	9887626	9889328	LOC_Os01g17190
1	9889548	9902738	LOC_Os01g17214
1	9913390	9917318	LOC_Os01g17240
1	9917474	9921595	LOC_Os01g17250
1	9928866	9935981	LOC_Os01g17260
1	9936753	9947940	LOC_Os01g17279
1	9954154	9955696	LOC_Os01g17300
1	9962629	9966966	LOC_Os01g17320
1	9967185	9969073	LOC_Os01g17330
1	10003950	10007768	LOC_Os01g17390
1	10008036	10011595	LOC_Os01g17396
1	10011875	10015464	LOC_Os01g17402
1	10016226	10016438	LOC_Os01g17410
1	10018752	10020376	LOC_Os01g17420
1	10021428	10027122	LOC_Os01g17430
1	10048264	10050309	LOC_Os01g17470
1	10058631	10059897	LOC_Os01g17980
1	10061442	10065102	LOC_Os01g17990
1	10079338	10080316	LOC_Os01g18010
1	10098282	10103021	LOC_Os01g18050
1	10113381	10119022	LOC_Os01g18060
1	10119211	10123815	LOC_Os01g18070
1	10136482	10137055	LOC_Os01g18090
1	10137215	10140159	LOC_Os01g18100
1	10144292	10146312	LOC_Os01g18110
1	10148777	10152520	LOC_Os01g18120
1	10156418	10158682	LOC_Os01g18130
1	10159759	10160678	LOC_Os01g18140
1	10164402	10165505	LOC_Os01g18150
1	10166261	10166626	LOC_Os01g18160
1	10167886	10169316	LOC_Os01g18170
1	10193643	10196775	LOC_Os01g18210
1	10200476	10203694	LOC_Os01g18220
1	10211391	10212188	LOC_Os01g18230
1	10217247	10219696	LOC_Os01g18240
1	10234933	10236023	LOC_Os01g18250
1	10262946	10267962	LOC_Os01g18280
1	10283535	10283921	LOC_Os01g18300
1	10288976	10289644	LOC_Os01g18310
1	10291889	10295536	LOC_Os01g18320
1	10297713	10298039	LOC_Os01g18330
1	10303744	10304211	LOC_Os01g18340
1	10308117	10308641	LOC_Os01g18350
1	10312341	10314826	LOC_Os01g18360
1	10316083	10318509	LOC_Os01g18370
1	10319458	10319886	LOC_Os01g18375
1	10333538	10337512	LOC_Os01g18390
1	10342025	10343570	LOC_Os01g18400
1	10346711	10349872	LOC_Os01g18410
1	10352429	10353151	LOC_Os01g18420
1	10366411	10367331	LOC_Os01g18440
1	10370062	10370403	LOC_Os01g18450
1	10375933	10376935	LOC_Os01g18460
1	10399945	10400235	LOC_Os01g18490
1	10431473	10432723	LOC_Os01g18530
1	10470540	10478800	LOC_Os01g18584
1	10488948	10490994	LOC_Os01g18620
1	10496604	10500943	LOC_Os01g18640
1	10509032	10513400	LOC_Os01g18660
1	10515723	10521282	LOC_Os01g18670
1	10549240	10551084	LOC_Os01g18710
1	10551838	10552511	LOC_Os01g18720
1	10559887	10560969	LOC_Os01g18730
1	10561328	10565325	LOC_Os01g18744
